Condition	Selection	region	mean_tail_length	median_tail_length
Red1DEL-FTP_RNAIP	IP	II:4342922-4343115	11.94	11.94
Red1DEL-FTP_RNAIP	IP	II:4343942-4344322	11.06	11.06
Red1DEL-FTP_RNAIP	IP	II:4346595-4346814	24.97	24.97
Red1DEL-FTP_RNAIP	IP	II:434918-435282	28.3457142857143	26.18
Red1DEL-FTP_RNAIP	IP	II:4358873-4359210	9.22	9.22
Red1DEL-FTP_RNAIP	IP	II:4359963-4360181	39.352	33.18
Red1DEL-FTP_RNAIP	IP	II:4373690-4373866	24.8433333333333	23.595
Red1DEL-FTP_RNAIP	IP	II:4374443-4374545	24.6666666666667	25.33
Red1DEL-FTP_RNAIP	IP	II:4376168-4376294	35.33	35.33
Red1DEL-FTP_RNAIP	IP	II:4377704-4377812	27.2966666666667	23.61
Red1DEL-FTP_RNAIP	IP	II:4377917-4378054	29.14	29.14
Red1DEL-FTP_RNAIP	IP	II:4378108-4378296	29.14	29.14
Red1DEL-FTP_RNAIP	IP	II:4378356-4378457	29.14	29.14
Red1DEL-FTP_RNAIP	IP	II:4380632-4380753	36.945	36.945
Red1DEL-FTP_RNAIP	IP	II:4383775-4383952	55.44	55.44
Red1DEL-FTP_RNAIP	IP	II:4386685-4386818	34.66	27.665
Red1DEL-FTP_RNAIP	IP	II:4387006-4387190	35.7033333333333	28.02
Red1DEL-FTP_RNAIP	IP	II:4392389-4392607	25.512	23.63
Red1DEL-FTP_RNAIP	IP	II:439935-440184	11.51	11.51
Red1DEL-FTP_RNAIP	IP	II:440252-440356	11.51	11.51
Red1DEL-FTP_RNAIP	IP	II:4407227-4407730	29.99	29.99
Red1DEL-FTP_RNAIP	IP	II:4414353-4416185	28.38125	21.84
Red1DEL-FTP_RNAIP	IP	II:4415956-4416099	28.38125	21.84
Red1DEL-FTP_RNAIP	IP	II:4416496-4419828	31.7442105263158	30.17
Red1DEL-FTP_RNAIP	IP	II:4425907-4426200	35.4166666666667	43.66
Red1DEL-FTP_RNAIP	IP	II:4431671-4431957	39.6784615384615	41.27
Red1DEL-FTP_RNAIP	IP	II:4431768-4431979	39.6784615384615	41.27
Red1DEL-FTP_RNAIP	IP	II:4433755-4433902	27.8230769230769	25.02
Red1DEL-FTP_RNAIP	IP	II:4437689-4438068	35.3	35.3
Red1DEL-FTP_RNAIP	IP	II:4442560-4444111	36.5615428571429	35.37
Red1DEL-FTP_RNAIP	IP	II:444623-444959	30.7	30.7
Red1DEL-FTP_RNAIP	IP	II:4446369-4447514	40.8307865168539	36.95
Red1DEL-FTP_RNAIP	IP	II:4446822-4446959	31.8878571428571	29.645
Red1DEL-FTP_RNAIP	IP	II:4453138-4453828	33.1925	32.21
Red1DEL-FTP_RNAIP	IP	II:4462601-4466281	35.2751923076923	30.005
Red1DEL-FTP_RNAIP	IP	II:4469171-4471113	24.59	24.59
Red1DEL-FTP_RNAIP	IP	II:4471702-4472059	5.39	5.39
Red1DEL-FTP_RNAIP	IP	II:4472658-4473185	61.56	51.12
Red1DEL-FTP_RNAIP	IP	II:4478841-4478990	27.005	27.005
Red1DEL-FTP_RNAIP	IP	II:4481178-4481406	40.1	40.1
Red1DEL-FTP_RNAIP	IP	II:448906-449015	208.41	208.41
Red1DEL-FTP_RNAIP	IP	II:4505957-4506104	50.66	50.66
Red1DEL-FTP_RNAIP	IP	II:451036-451526	35.3035416666667	35.79
Red1DEL-FTP_RNAIP	IP	II:452417-452516	6.23	6.23
Red1DEL-FTP_RNAIP	IP	II:468610-468790	13.1	13.1
Red1DEL-FTP_RNAIP	IP	II:490195-490490	13.97	14.76
Red1DEL-FTP_RNAIP	IP	II:490855-490996	17.256	18.51
Red1DEL-FTP_RNAIP	IP	II:491375-491564	19.3157142857143	18.51
Red1DEL-FTP_RNAIP	IP	II:493481-493583	35.02	35.02
Red1DEL-FTP_RNAIP	IP	II:501397-501684	41.89	41.89
Red1DEL-FTP_RNAIP	IP	II:503769-503902	26.045	26.045
Red1DEL-FTP_RNAIP	IP	II:509630-510982	12.52	12.52
Red1DEL-FTP_RNAIP	IP	II:517481-517684	31.6395901639344	24.395
Red1DEL-FTP_RNAIP	IP	II:520635-522260	51.1157142857143	34.3
Red1DEL-FTP_RNAIP	IP	II:523373-523519	29.75	29.75
Red1DEL-FTP_RNAIP	IP	II:526937-527142	26.455	28.215
Red1DEL-FTP_RNAIP	IP	II:528292-528505	40.7175	38.29
Red1DEL-FTP_RNAIP	IP	II:536037-536290	39.2433333333333	30.76
Red1DEL-FTP_RNAIP	IP	II:538028-538382	50.39	50.39
Red1DEL-FTP_RNAIP	IP	II:538441-538612	50.39	50.39
Red1DEL-FTP_RNAIP	IP	II:539705-539914	27.856875	30.74
Red1DEL-FTP_RNAIP	IP	II:540557-540837	34.0490909090909	30.96
Red1DEL-FTP_RNAIP	IP	II:546153-546330	33.61	33.61
Red1DEL-FTP_RNAIP	IP	II:547059-547187	17.63	17.63
Red1DEL-FTP_RNAIP	IP	II:551154-551451	24.4	24.4
Red1DEL-FTP_RNAIP	IP	II:555970-556074	24.8575	20.925
Red1DEL-FTP_RNAIP	IP	II:556580-556845	25.69	19.49
Red1DEL-FTP_RNAIP	IP	II:559475-559904	17.8	17.8
Red1DEL-FTP_RNAIP	IP	II:570947-572398	40.88	40.88
Red1DEL-FTP_RNAIP	IP	II:573363-573508	38.065	38.065
Red1DEL-FTP_RNAIP	IP	II:578182-578724	25.899375	23.8
Red1DEL-FTP_RNAIP	IP	II:591725-592609	25.85	27.08
Red1DEL-FTP_RNAIP	IP	II:592425-592536	25.85	27.08
Red1DEL-FTP_RNAIP	IP	II:593544-593665	46.1783333333333	32.15
Red1DEL-FTP_RNAIP	IP	II:602138-602464	20.1938888888889	17.69
Red1DEL-FTP_RNAIP	IP	II:604097-604374	15.08	15.08
Red1DEL-FTP_RNAIP	IP	II:619186-619387	19.77	19.77
Red1DEL-FTP_RNAIP	IP	II:626117-627508	26.1680118694362	21.845
Red1DEL-FTP_RNAIP	IP	II:626255-627515	25.3476280834915	21.46
Red1DEL-FTP_RNAIP	IP	II:631167-631695	18.618	13.78
Red1DEL-FTP_RNAIP	IP	II:632143-632295	36.68	35.79
Red1DEL-FTP_RNAIP	IP	II:632434-632615	36.68	35.79
Red1DEL-FTP_RNAIP	IP	II:635545-635733	20.31	20.31
Red1DEL-FTP_RNAIP	IP	II:636075-636179	28.435	28.435
Red1DEL-FTP_RNAIP	IP	II:640726-641113	16.27	16.27
Red1DEL-FTP_RNAIP	IP	II:6600-6968	50.66	50.66
Red1DEL-FTP_RNAIP	IP	II:660096-660317	32.12	32.12
Red1DEL-FTP_RNAIP	IP	II:676909-677056	17.81	17.81
Red1DEL-FTP_RNAIP	IP	II:682291-682643	24.27	24.27
Red1DEL-FTP_RNAIP	IP	II:683027-683242	44.81	44.81
Red1DEL-FTP_RNAIP	IP	II:700086-700314	11.86	11.86
Red1DEL-FTP_RNAIP	IP	II:71258-71506	22.2551612903226	17.4
Red1DEL-FTP_RNAIP	IP	II:714148-714573	24.3377777777778	23.63
Red1DEL-FTP_RNAIP	IP	II:714713-715031	30.474	30.25
Red1DEL-FTP_RNAIP	IP	II:727899-728226	6.95	6.95
Red1DEL-FTP_RNAIP	IP	II:730926-731025	16.24	16.24
Red1DEL-FTP_RNAIP	IP	II:738446-738572	4.07	4.07
Red1DEL-FTP_RNAIP	IP	II:742153-742288	20.2425	20.74
Red1DEL-FTP_RNAIP	IP	II:742502-742620	18.51	16.04
Red1DEL-FTP_RNAIP	IP	II:742712-742920	18.51	16.04
Red1DEL-FTP_RNAIP	IP	II:747001-747674	47.51	47.51
Red1DEL-FTP_RNAIP	IP	II:747333-747509	47.51	47.51
Red1DEL-FTP_RNAIP	IP	II:747630-748049	18.825	18.825
Red1DEL-FTP_RNAIP	IP	II:748138-748275	16.8066666666667	18.38
Red1DEL-FTP_RNAIP	IP	II:748532-749045	15.528	13.67
Red1DEL-FTP_RNAIP	IP	II:754655-754783	24.511	17.715
Red1DEL-FTP_RNAIP	IP	II:754971-755074	27.9528260869565	19.59
Red1DEL-FTP_RNAIP	IP	II:754971-755149	28.3253191489362	20.44
Red1DEL-FTP_RNAIP	IP	II:757452-757984	92.724	104.01
Red1DEL-FTP_RNAIP	IP	II:757532-757745	64.7675	61.145
Red1DEL-FTP_RNAIP	IP	II:771856-771985	28.09	28.09
Red1DEL-FTP_RNAIP	IP	II:772784-773299	20.21	20.21
Red1DEL-FTP_RNAIP	IP	II:783407-784034	42.17	42.17
Red1DEL-FTP_RNAIP	IP	II:815499-815658	47.025	47.025
Red1DEL-FTP_RNAIP	IP	II:825142-825471	11.96	11.96
Red1DEL-FTP_RNAIP	IP	II:825731-825886	20.54	23.15
Red1DEL-FTP_RNAIP	IP	II:825939-826079	24.83	24.83
Red1DEL-FTP_RNAIP	IP	II:826162-826478	21.2633333333333	23.15
Red1DEL-FTP_RNAIP	IP	II:826878-827483	18.64	18.64
Red1DEL-FTP_RNAIP	IP	II:827733-827936	23.15	23.15
Red1DEL-FTP_RNAIP	IP	II:831535-831920	26.88	29.97
Red1DEL-FTP_RNAIP	IP	II:839439-839669	28.2425	25.26
Red1DEL-FTP_RNAIP	IP	II:848041-848264	21.495	18.675
Red1DEL-FTP_RNAIP	IP	II:848118-848262	21.495	18.675
Red1DEL-FTP_RNAIP	IP	II:848320-849308	20.29375	16.69
Red1DEL-FTP_RNAIP	IP	II:855460-857416	24.815	24.815
Red1DEL-FTP_RNAIP	IP	II:860801-860934	50.24	51.88
Red1DEL-FTP_RNAIP	IP	II:883180-883802	23.72	23.72
Red1DEL-FTP_RNAIP	IP	II:883968-884320	36.1866176470588	33.78
Red1DEL-FTP_RNAIP	IP	II:884569-884699	34.495	34.495
Red1DEL-FTP_RNAIP	IP	II:887576-887883	40.381	37.305
Red1DEL-FTP_RNAIP	IP	II:888143-888512	43.9642857142857	41.32
Red1DEL-FTP_RNAIP	IP	II:888379-888512	43.9642857142857	41.32
Red1DEL-FTP_RNAIP	IP	II:889024-889149	63.9888235294118	51.75
Red1DEL-FTP_RNAIP	IP	II:898065-901250	40.3	45.39
Red1DEL-FTP_RNAIP	IP	II:900624-901025	54.57	54.57
Red1DEL-FTP_RNAIP	IP	II:901182-901376	55.05	55.05
Red1DEL-FTP_RNAIP	IP	II:92008-92159	42.395	36.93
Red1DEL-FTP_RNAIP	IP	II:921314-921497	11.87	11.87
Red1DEL-FTP_RNAIP	IP	II:923944-924152	31.51	31.51
Red1DEL-FTP_RNAIP	IP	II:927907-928048	34.04	34.04
Red1DEL-FTP_RNAIP	IP	II:930525-931006	21.3191666666667	18.95
Red1DEL-FTP_RNAIP	IP	II:93237-93442	36.4060606060606	34.75
Red1DEL-FTP_RNAIP	IP	II:94074-94312	33.736	20.23
Red1DEL-FTP_RNAIP	IP	II:943547-943668	19.045	19.045
Red1DEL-FTP_RNAIP	IP	II:944015-944348	15.742	15.64
Red1DEL-FTP_RNAIP	IP	II:94759-94922	42.395	36.93
Red1DEL-FTP_RNAIP	IP	II:950789-950946	31.505	30.125
Red1DEL-FTP_RNAIP	IP	II:952342-952480	29.8571428571429	22.67
Red1DEL-FTP_RNAIP	IP	II:954595-954866	25.64	25.64
Red1DEL-FTP_RNAIP	IP	II:958614-960043	73.51	73.51
Red1DEL-FTP_RNAIP	IP	II:958627-960466	73.51	73.51
Red1DEL-FTP_RNAIP	IP	II:95997-96201	36.4060606060606	34.75
Red1DEL-FTP_RNAIP	IP	II:966245-966404	16.79	16.79
Red1DEL-FTP_RNAIP	IP	II:96833-97071	33.736	20.23
Red1DEL-FTP_RNAIP	IP	II:974597-974712	19.96	15.75
Red1DEL-FTP_RNAIP	IP	II:97518-97677	42.395	36.93
Red1DEL-FTP_RNAIP	IP	II:980492-980688	25.63	25.63
Red1DEL-FTP_RNAIP	IP	II:98755-98966	36.4060606060606	34.75
Red1DEL-FTP_RNAIP	IP	II:988002-988304	27.69	27.69
Red1DEL-FTP_RNAIP	IP	II:991506-992071	35.5818181818182	34.97
Red1DEL-FTP_RNAIP	IP	II:992800-992924	15.6	15.6
Red1DEL-FTP_RNAIP	IP	II:99592-99830	33.736	20.23
Red1DEL-FTP_RNAIP	IP	III:1001535-1001726	15.4	15.4
Red1DEL-FTP_RNAIP	IP	III:1001948-1002144	15.4	15.4
Red1DEL-FTP_RNAIP	IP	III:1008547-1008728	24.375	24.375
Red1DEL-FTP_RNAIP	IP	III:1009658-1009783	34.945	34.945
Red1DEL-FTP_RNAIP	IP	III:1027564-1027800	27.838	27.96
Red1DEL-FTP_RNAIP	IP	III:1029604-1029716	53.05	53.055
Red1DEL-FTP_RNAIP	IP	III:1037071-1037293	33.4233333333333	37.32
Red1DEL-FTP_RNAIP	IP	III:1041672-1041940	30.47	30.47
Red1DEL-FTP_RNAIP	IP	III:1049987-1050391	26.106	24.83
Red1DEL-FTP_RNAIP	IP	III:1059258-1059426	31.8	31.8
Red1DEL-FTP_RNAIP	IP	III:1064394-1064765	42.57	42.57
Red1DEL-FTP_RNAIP	IP	III:1066043-1066427	11.195	11.195
Red1DEL-FTP_RNAIP	IP	III:107972-108341	83.28	83.28
Red1DEL-FTP_RNAIP	IP	III:1147204-1147334	11.5	11.5
Red1DEL-FTP_RNAIP	IP	III:1153907-1154150	37.786	38.6
Red1DEL-FTP_RNAIP	IP	III:1158153-1158387	17.96	17.96
Red1DEL-FTP_RNAIP	IP	III:1160865-1161003	14.645	14.645
Red1DEL-FTP_RNAIP	IP	III:1161305-1162223	17.93	17.93
Red1DEL-FTP_RNAIP	IP	III:1164514-1164912	49.05	49.05
Red1DEL-FTP_RNAIP	IP	III:1165025-1165206	33.1875	30.155
Red1DEL-FTP_RNAIP	IP	III:1173188-1173495	46.4020754716981	42.01
Red1DEL-FTP_RNAIP	IP	III:1173779-1173976	6.37	6.37
Red1DEL-FTP_RNAIP	IP	III:117400-118437	24.83	20.08
Red1DEL-FTP_RNAIP	IP	III:1174226-1174468	6.37	6.37
Red1DEL-FTP_RNAIP	IP	III:1175540-1176199	22.6433333333333	15.07
Red1DEL-FTP_RNAIP	IP	III:1177750-1178585	20.26	13.59
Red1DEL-FTP_RNAIP	IP	III:1185467-1185616	33.5166666666667	29.19
Red1DEL-FTP_RNAIP	IP	III:1188765-1189084	32.75	32.75
Red1DEL-FTP_RNAIP	IP	III:119156-119494	16.725	16.725
Red1DEL-FTP_RNAIP	IP	III:1195006-1195288	26.1833333333333	26.12
Red1DEL-FTP_RNAIP	IP	III:1204226-1204557	46.7933333333333	45.95
Red1DEL-FTP_RNAIP	IP	III:1207947-1209469	44.955	44.14
Red1DEL-FTP_RNAIP	IP	III:1210107-1210409	35.34	35.34
Red1DEL-FTP_RNAIP	IP	III:1210708-1210840	44.7933333333333	45.65
Red1DEL-FTP_RNAIP	IP	III:1229518-1230658	26.917	23.195
Red1DEL-FTP_RNAIP	IP	III:1245679-1246410	59.21	59.21
Red1DEL-FTP_RNAIP	IP	III:1246810-1247064	59.21	59.21
Red1DEL-FTP_RNAIP	IP	III:1247204-1247328	59.21	59.21
Red1DEL-FTP_RNAIP	IP	III:1247945-1248064	15.48	15.48
Red1DEL-FTP_RNAIP	IP	III:1248247-1248552	15.48	15.48
Red1DEL-FTP_RNAIP	IP	III:1248678-1249495	13.324	14.64
Red1DEL-FTP_RNAIP	IP	III:126289-127052	22.71	22.71
Red1DEL-FTP_RNAIP	IP	III:1264193-1264332	27.7066666666667	32.31
Red1DEL-FTP_RNAIP	IP	III:1266006-1266339	29.24	29.24
Red1DEL-FTP_RNAIP	IP	III:1266418-1266798	33.24	41.24
Red1DEL-FTP_RNAIP	IP	III:1268606-1268743	18.95	18.95
Red1DEL-FTP_RNAIP	IP	III:1287004-1287153	36.89	36.89
Red1DEL-FTP_RNAIP	IP	III:1288532-1288778	15.33	15.33
Red1DEL-FTP_RNAIP	IP	III:1289133-1289430	15.33	15.33
Red1DEL-FTP_RNAIP	IP	III:1291313-1291580	55.938	16.95
Red1DEL-FTP_RNAIP	IP	III:1292479-1292701	23.3083333333333	20.855
Red1DEL-FTP_RNAIP	IP	III:1292878-1293512	19.8618518518519	19.45
Red1DEL-FTP_RNAIP	IP	III:1293646-1293795	18.7271875	18.985
Red1DEL-FTP_RNAIP	IP	III:1299833-1300030	22.36	22.36
Red1DEL-FTP_RNAIP	IP	III:1306975-1307128	29.73	29.73
Red1DEL-FTP_RNAIP	IP	III:1311824-1312088	19.6918421052632	18.84
Red1DEL-FTP_RNAIP	IP	III:1318120-1318362	12.06	12.06
Red1DEL-FTP_RNAIP	IP	III:1322148-1322672	37.54	37.54
Red1DEL-FTP_RNAIP	IP	III:1324148-1324354	14.815	14.815
Red1DEL-FTP_RNAIP	IP	III:1325081-1325267	22.8	22.8
Red1DEL-FTP_RNAIP	IP	III:1325521-1325747	12.61	12.61
Red1DEL-FTP_RNAIP	IP	III:1330226-1330595	34.905	34.905
Red1DEL-FTP_RNAIP	IP	III:1336385-1337768	27.17	27.17
Red1DEL-FTP_RNAIP	IP	III:1348239-1348368	24.205	24.205
Red1DEL-FTP_RNAIP	IP	III:1351744-1352160	11.005	11.005
Red1DEL-FTP_RNAIP	IP	III:1359518-1359682	21.88	21.88
Red1DEL-FTP_RNAIP	IP	III:1360408-1360659	48.5007317073171	41.26
Red1DEL-FTP_RNAIP	IP	III:1364866-1365108	17.8075	19.635
Red1DEL-FTP_RNAIP	IP	III:1366818-1366980	35.87	31.385
Red1DEL-FTP_RNAIP	IP	III:1367145-1367284	32.175	29.095
Red1DEL-FTP_RNAIP	IP	III:1374470-1374749	48.84	48.84
Red1DEL-FTP_RNAIP	IP	III:1374827-1374946	48.84	48.84
Red1DEL-FTP_RNAIP	IP	III:1381692-1381886	26.53	26.53
Red1DEL-FTP_RNAIP	IP	III:138564-138983	28.4866666666667	27.65
Red1DEL-FTP_RNAIP	IP	III:138926-139080	28.4866666666667	27.65
Red1DEL-FTP_RNAIP	IP	III:1392400-1392575	16.48	17.1
Red1DEL-FTP_RNAIP	IP	III:1392761-1392979	16.48	17.1
Red1DEL-FTP_RNAIP	IP	III:1393647-1393783	13.025	13.025
Red1DEL-FTP_RNAIP	IP	III:1393949-1394145	25.06	25.06
Red1DEL-FTP_RNAIP	IP	III:1400645-1400794	35.9833333333333	34.095
Red1DEL-FTP_RNAIP	IP	III:1401874-1402242	39.766	50.23
Red1DEL-FTP_RNAIP	IP	III:1405814-1405926	42.63	39.24
Red1DEL-FTP_RNAIP	IP	III:1407948-1408591	49.8975	46.925
Red1DEL-FTP_RNAIP	IP	III:1412513-1413262	25.7435714285714	23.69
Red1DEL-FTP_RNAIP	IP	III:1427311-1427631	14.73	12.28
Red1DEL-FTP_RNAIP	IP	III:144436-144588	24.81	20.61
Red1DEL-FTP_RNAIP	IP	III:1446512-1446614	35.655	35.655
Red1DEL-FTP_RNAIP	IP	III:144676-144837	24.81	20.61
Red1DEL-FTP_RNAIP	IP	III:1451762-1452910	38.1533333333333	38.745
Red1DEL-FTP_RNAIP	IP	III:1456232-1457824	42.27	31.1
Red1DEL-FTP_RNAIP	IP	III:1459488-1459865	18.71	18.71
Red1DEL-FTP_RNAIP	IP	III:1462352-1463082	55.14	55.14
Red1DEL-FTP_RNAIP	IP	III:1465999-1466268	21.4666666666667	14.77
Red1DEL-FTP_RNAIP	IP	III:1476194-1476524	20.27	21.19
Red1DEL-FTP_RNAIP	IP	III:1478383-1478616	49.85	49.85
Red1DEL-FTP_RNAIP	IP	III:1484579-1485058	15.84	15.84
Red1DEL-FTP_RNAIP	IP	III:1488749-1489594	17.885	18.355
Red1DEL-FTP_RNAIP	IP	III:1495758-1496109	33.638	37.94
Red1DEL-FTP_RNAIP	IP	III:15000-15288	56.5575	59.53
Red1DEL-FTP_RNAIP	IP	III:1509649-1509761	54.865	54.865
Red1DEL-FTP_RNAIP	IP	III:1526169-1526343	38.0252	33.35
Red1DEL-FTP_RNAIP	IP	III:1527773-1528030	19.01	16.65
Red1DEL-FTP_RNAIP	IP	III:1530652-1530924	33.7645454545455	32.48
Red1DEL-FTP_RNAIP	IP	III:153098-153756	47.066511627907	42.62
Red1DEL-FTP_RNAIP	IP	III:1535502-1536216	20.14	20.14
Red1DEL-FTP_RNAIP	IP	III:1539403-1540285	21.74	21.74
Red1DEL-FTP_RNAIP	IP	III:1540488-1540687	20.59	20.59
Red1DEL-FTP_RNAIP	IP	III:1565590-1565961	29.01	29.01
Red1DEL-FTP_RNAIP	IP	III:1573734-1574096	35.65	35.65
Red1DEL-FTP_RNAIP	IP	III:1574915-1575252	35.834	35.12
Red1DEL-FTP_RNAIP	IP	III:1576576-1578064	24.82	24.82
Red1DEL-FTP_RNAIP	IP	III:1590050-1593058	19.1887205387205	16.86
Red1DEL-FTP_RNAIP	IP	III:1606462-1606848	34.8285714285714	35.78
Red1DEL-FTP_RNAIP	IP	III:1607234-1607604	29.19	29.19
Red1DEL-FTP_RNAIP	IP	III:1607272-1607395	29.19	29.19
Red1DEL-FTP_RNAIP	IP	III:1614578-1614825	24.2475	22.45
Red1DEL-FTP_RNAIP	IP	III:1616676-1617147	41.0925	28.855
Red1DEL-FTP_RNAIP	IP	III:1617396-1617588	17.325	14.085
Red1DEL-FTP_RNAIP	IP	III:1617644-1618262	20.5746666666667	14.36
Red1DEL-FTP_RNAIP	IP	III:1617648-1617767	17.1838461538462	13.81
Red1DEL-FTP_RNAIP	IP	III:1618148-1618414	42.615	42.615
Red1DEL-FTP_RNAIP	IP	III:1622514-1623005	17.17	17.17
Red1DEL-FTP_RNAIP	IP	III:1623372-1623520	20.225	20.225
Red1DEL-FTP_RNAIP	IP	III:1623731-1623838	23.28	23.28
Red1DEL-FTP_RNAIP	IP	III:1625895-1626140	20.99	20.25
Red1DEL-FTP_RNAIP	IP	III:1632151-1632265	30.73	30.73
Red1DEL-FTP_RNAIP	IP	III:1642718-1642833	19.734	16.14
Red1DEL-FTP_RNAIP	IP	III:1642908-1643120	16.14	16.14
Red1DEL-FTP_RNAIP	IP	III:1650523-1650698	78.18	39.7
Red1DEL-FTP_RNAIP	IP	III:1682482-1682714	38.62	38.62
Red1DEL-FTP_RNAIP	IP	III:1683041-1683326	25.95	25.95
Red1DEL-FTP_RNAIP	IP	III:1684905-1685174	59.06	59.06
Red1DEL-FTP_RNAIP	IP	III:1685659-1687573	21.9163157894737	14.73
Red1DEL-FTP_RNAIP	IP	III:1697831-1701767	16.7766666666667	13.1
Red1DEL-FTP_RNAIP	IP	III:1710108-1710263	20.32	20.32
Red1DEL-FTP_RNAIP	IP	III:1713050-1713524	52.1786956521739	45.71
Red1DEL-FTP_RNAIP	IP	III:171397-171785	38.7441176470588	31.42
Red1DEL-FTP_RNAIP	IP	III:1714042-1714286	53.8283333333333	56.39
Red1DEL-FTP_RNAIP	IP	III:1717799-1718264	34.02125	36.72
Red1DEL-FTP_RNAIP	IP	III:1727569-1727907	32.2866666666667	33.48
Red1DEL-FTP_RNAIP	IP	III:1728420-1728659	43.5916666666667	38.175
Red1DEL-FTP_RNAIP	IP	III:1728476-1728734	43.5916666666667	38.175
Red1DEL-FTP_RNAIP	IP	III:1728925-1729070	73.375	73.375
Red1DEL-FTP_RNAIP	IP	III:1732854-1733100	21.610303030303	18.24
Red1DEL-FTP_RNAIP	IP	III:1735300-1735399	32.6566666666667	28.04
Red1DEL-FTP_RNAIP	IP	III:1737779-1737887	23.93	23.93
Red1DEL-FTP_RNAIP	IP	III:1745579-1745874	59.9866666666667	65.23
Red1DEL-FTP_RNAIP	IP	III:175189-176372	24.572729528536	20.71
Red1DEL-FTP_RNAIP	IP	III:175582-175799	17.5833333333333	17.83
Red1DEL-FTP_RNAIP	IP	III:1761249-1761634	15.2685714285714	15.5
Red1DEL-FTP_RNAIP	IP	III:1764472-1765094	39.11	39.11
Red1DEL-FTP_RNAIP	IP	III:1773112-1773301	27.19	27.19
Red1DEL-FTP_RNAIP	IP	III:1773384-1775525	34.3229230769231	32.24
Red1DEL-FTP_RNAIP	IP	III:1773745-1774132	27.872	26.195
Red1DEL-FTP_RNAIP	IP	III:1774680-1774968	31.2614285714286	27.17
Red1DEL-FTP_RNAIP	IP	III:1778695-1778831	18.67	18.67
Red1DEL-FTP_RNAIP	IP	III:1779478-1780437	19.1011111111111	14.38
Red1DEL-FTP_RNAIP	IP	III:1780752-1781381	30.2835714285714	30.885
Red1DEL-FTP_RNAIP	IP	III:1781745-1781919	28.1618181818182	25.26
Red1DEL-FTP_RNAIP	IP	III:1783872-1783974	28.3566666666667	22.36
Red1DEL-FTP_RNAIP	IP	III:1784115-1784598	21.4533333333333	22.36
Red1DEL-FTP_RNAIP	IP	III:1784700-1785165	20.1966666666667	23.32
Red1DEL-FTP_RNAIP	IP	III:178534-178888	35.2966666666667	31.12
Red1DEL-FTP_RNAIP	IP	III:1785365-1785491	27.02	26.25
Red1DEL-FTP_RNAIP	IP	III:1787430-1787610	22.63	21.165
Red1DEL-FTP_RNAIP	IP	III:1791030-1791179	22.04	22.04
Red1DEL-FTP_RNAIP	IP	III:1796665-1796830	30.0175	32.025
Red1DEL-FTP_RNAIP	IP	III:1804397-1804537	27.91	27.4
Red1DEL-FTP_RNAIP	IP	III:1804405-1804622	27.91	27.4
Red1DEL-FTP_RNAIP	IP	III:1810274-1810598	32.83	33.905
Red1DEL-FTP_RNAIP	IP	III:1810910-1811498	42	42
Red1DEL-FTP_RNAIP	IP	III:1811723-1812008	32.64	32.64
Red1DEL-FTP_RNAIP	IP	III:1818124-1818383	29.3533333333333	28.82
Red1DEL-FTP_RNAIP	IP	III:1819914-1820880	29.2566666666667	28.33
Red1DEL-FTP_RNAIP	IP	III:1834193-1834405	35.32	35.32
Red1DEL-FTP_RNAIP	IP	III:1846614-1846745	21.3	21.3
Red1DEL-FTP_RNAIP	IP	III:1847635-1847840	28.0508333333333	22.915
Red1DEL-FTP_RNAIP	IP	III:1848956-1849099	39.5766666666667	43.41
Red1DEL-FTP_RNAIP	IP	III:185029-185701	16.55	16.55
Red1DEL-FTP_RNAIP	IP	III:1855503-1855704	24.95	17.33
Red1DEL-FTP_RNAIP	IP	III:1859133-1859305	30.05	34.175
Red1DEL-FTP_RNAIP	IP	III:1859965-1860561	60.255	56.37
Red1DEL-FTP_RNAIP	IP	III:1860282-1860440	60.6176923076923	56.87
Red1DEL-FTP_RNAIP	IP	III:1860827-1860949	55.54	55.54
Red1DEL-FTP_RNAIP	IP	III:1861259-1861404	55.54	55.54
Red1DEL-FTP_RNAIP	IP	III:1861470-1861632	55.54	55.54
Red1DEL-FTP_RNAIP	IP	III:1861470-1861634	55.54	55.54
Red1DEL-FTP_RNAIP	IP	III:1861727-1861828	55.54	55.54
Red1DEL-FTP_RNAIP	IP	III:1868251-1870074	39.995	39.995
Red1DEL-FTP_RNAIP	IP	III:1870314-1871154	29.6933333333333	23.14
Red1DEL-FTP_RNAIP	IP	III:187330-187490	48.38	47.92
Red1DEL-FTP_RNAIP	IP	III:1877780-1878116	13.98	13.98
Red1DEL-FTP_RNAIP	IP	III:1885783-1886647	13.2	13.2
Red1DEL-FTP_RNAIP	IP	III:1888036-1888381	22.7833333333333	21.12
Red1DEL-FTP_RNAIP	IP	III:1893856-1894620	14.175	14.175
Red1DEL-FTP_RNAIP	IP	III:1896813-1897070	19.2666666666667	20.16
Red1DEL-FTP_RNAIP	IP	III:1905096-1905266	41.42	41.42
Red1DEL-FTP_RNAIP	IP	III:1908468-1914463	70.42	70.42
Red1DEL-FTP_RNAIP	IP	III:191419-191525	48.22	48.22
Red1DEL-FTP_RNAIP	IP	III:191537-192033	44.8302643171806	44.41
Red1DEL-FTP_RNAIP	IP	III:1923581-1923681	26.02	26.02
