Condition	Selection	region	mean_tail_length	median_tail_length
Red1DEL-FTP_RNAIP	IP	II:3665234-3665346	15.7066666666667	11.83
Red1DEL-FTP_RNAIP	IP	II:3670283-3670896	30.705	22.46
Red1DEL-FTP_RNAIP	IP	II:3676844-3677343	26.505	26.505
Red1DEL-FTP_RNAIP	IP	II:3679687-3679806	28.24	24.02
Red1DEL-FTP_RNAIP	IP	II:3692014-3692367	28.516	29.54
Red1DEL-FTP_RNAIP	IP	II:3708859-3708979	35.438	30.66
Red1DEL-FTP_RNAIP	IP	II:3733943-3734276	42.4966666666667	35.92
Red1DEL-FTP_RNAIP	IP	II:3734047-3734206	42.4966666666667	35.92
Red1DEL-FTP_RNAIP	IP	II:3741573-3742210	20.28	20.28
Red1DEL-FTP_RNAIP	IP	II:3751814-3752108	32.57	32.57
Red1DEL-FTP_RNAIP	IP	II:3755468-3755925	20.45	16.21
Red1DEL-FTP_RNAIP	IP	II:3761717-3761822	26.3866666666667	20.38
Red1DEL-FTP_RNAIP	IP	II:3764497-3764699	20.63	20.63
Red1DEL-FTP_RNAIP	IP	II:377275-377505	33.0633333333333	35.87
Red1DEL-FTP_RNAIP	IP	II:3801290-3801609	22.75	22.75
Red1DEL-FTP_RNAIP	IP	II:3869848-3870124	65.13	65.13
Red1DEL-FTP_RNAIP	IP	II:3887086-3887336	53.0583333333333	31.97
Red1DEL-FTP_RNAIP	IP	II:388969-390033	35.1	35.1
Red1DEL-FTP_RNAIP	IP	II:3944157-3945485	44.9429032258065	43.42
Red1DEL-FTP_RNAIP	IP	II:3956272-3956757	17.48	17.48
Red1DEL-FTP_RNAIP	IP	II:3962699-3963253	41.9637853107345	37.51
Red1DEL-FTP_RNAIP	IP	II:3975193-3975773	51.67	51.67
Red1DEL-FTP_RNAIP	IP	II:4002396-4002627	47.12	47.12
Red1DEL-FTP_RNAIP	IP	II:4009577-4009852	42.2990322580645	36.23
Red1DEL-FTP_RNAIP	IP	II:4019720-4020088	41.41	41.41
Red1DEL-FTP_RNAIP	IP	II:4021855-4022326	36.238125	35.015
Red1DEL-FTP_RNAIP	IP	II:4023691-4024223	48.0711111111111	29.71
Red1DEL-FTP_RNAIP	IP	II:4099733-4100295	19.2966666666667	12.51
Red1DEL-FTP_RNAIP	IP	II:4147022-4147257	73.655	73.655
Red1DEL-FTP_RNAIP	IP	II:4175298-4175601	35.7566666666667	26.97
Red1DEL-FTP_RNAIP	IP	II:4222382-4222516	15.49	15.49
Red1DEL-FTP_RNAIP	IP	II:4268239-4268366	35.29	35.29
Red1DEL-FTP_RNAIP	IP	II:4279764-4280088	9.23	9.23
Red1DEL-FTP_RNAIP	IP	II:4283406-4283705	18.496	14.75
Red1DEL-FTP_RNAIP	IP	II:4285643-4285790	64.66	64.66
Red1DEL-FTP_RNAIP	IP	II:4314083-4314293	35.96	40.8
Red1DEL-FTP_RNAIP	IP	II:4351332-4351686	24.245	21.275
Red1DEL-FTP_RNAIP	IP	II:4357346-4357562	41.5375	39.395
Red1DEL-FTP_RNAIP	IP	II:4367883-4368099	63.955	32.37
Red1DEL-FTP_RNAIP	IP	II:4403031-4403182	43.18375	40.41
Red1DEL-FTP_RNAIP	IP	II:4403683-4404075	49.4514285714286	49.31
Red1DEL-FTP_RNAIP	IP	II:4428560-4428761	35.99	35.99
Red1DEL-FTP_RNAIP	IP	II:4502464-4502710	28.5181818181818	26.595
Red1DEL-FTP_RNAIP	IP	II:451122-451598	35.5031914893617	36.45
Red1DEL-FTP_RNAIP	IP	II:474664-474976	33.696	43.54
Red1DEL-FTP_RNAIP	IP	II:504122-504509	42.4258	41.665
Red1DEL-FTP_RNAIP	IP	II:513296-514107	59.5561538461538	33.95
Red1DEL-FTP_RNAIP	IP	II:517901-518018	30.3214285714286	21.475
Red1DEL-FTP_RNAIP	IP	II:535459-535631	44.1445744680851	42.81
Red1DEL-FTP_RNAIP	IP	II:600827-601115	36.512	33.02
Red1DEL-FTP_RNAIP	IP	II:604533-605261	30.9963636363636	30.43
Red1DEL-FTP_RNAIP	IP	II:643777-643935	37.596	28.09
Red1DEL-FTP_RNAIP	IP	II:722532-722924	36.93	28.985
Red1DEL-FTP_RNAIP	IP	II:754474-754740	26.695	26.695
Red1DEL-FTP_RNAIP	IP	II:769383-769589	40.4611111111111	34.035
Red1DEL-FTP_RNAIP	IP	II:851534-851713	32.866	34.31
Red1DEL-FTP_RNAIP	IP	II:884541-884804	39.0233333333333	48.08
Red1DEL-FTP_RNAIP	IP	II:888793-889034	63.9888235294118	51.75
Red1DEL-FTP_RNAIP	IP	II:921876-922204	11.87	11.87
Red1DEL-FTP_RNAIP	IP	II:972928-973038	26.4933333333333	22.96
Red1DEL-FTP_RNAIP	IP	II:977099-977248	82.25	82.25
Red1DEL-FTP_RNAIP	IP	III:1059517-1059642	31.8	31.8
Red1DEL-FTP_RNAIP	IP	III:108917-109526	38.86	38.86
Red1DEL-FTP_RNAIP	IP	III:1144924-1145711	38.955	38.955
Red1DEL-FTP_RNAIP	IP	III:1193283-1193557	34.1175	32.52
Red1DEL-FTP_RNAIP	IP	III:1195723-1196086	26.8275	25.4
Red1DEL-FTP_RNAIP	IP	III:1200122-1200369	28.45	28.45
Red1DEL-FTP_RNAIP	IP	III:1213542-1213844	48.7668055555556	41.17
Red1DEL-FTP_RNAIP	IP	III:1291933-1292121	24.08	22.26
Red1DEL-FTP_RNAIP	IP	III:1302804-1303078	13.12	13.12
Red1DEL-FTP_RNAIP	IP	III:1311219-1311484	43.8785714285714	41.695
Red1DEL-FTP_RNAIP	IP	III:1360397-1360673	48.5007317073171	41.26
Red1DEL-FTP_RNAIP	IP	III:1426436-1426932	55.665	54.045
Red1DEL-FTP_RNAIP	IP	III:1442778-1442927	29.5133333333333	31.21
Red1DEL-FTP_RNAIP	IP	III:1473958-1474150	57.6	57.6
Red1DEL-FTP_RNAIP	IP	III:148178-148770	40.29	40.29
Red1DEL-FTP_RNAIP	IP	III:153031-153364	47.066511627907	42.62
Red1DEL-FTP_RNAIP	IP	III:1549413-1549811	47.3825	53.365
Red1DEL-FTP_RNAIP	IP	III:1576219-1576443	39.0033333333333	40.26
Red1DEL-FTP_RNAIP	IP	III:1615074-1615236	37.43	37.925
Red1DEL-FTP_RNAIP	IP	III:1640480-1640752	30.1	30.1
Red1DEL-FTP_RNAIP	IP	III:1716123-1716427	47.29	47.29
Red1DEL-FTP_RNAIP	IP	III:1730987-1731176	41.125	44.125
Red1DEL-FTP_RNAIP	IP	III:1758523-1759046	17.455	16.665
Red1DEL-FTP_RNAIP	IP	III:1777734-1777840	83.65	83.65
Red1DEL-FTP_RNAIP	IP	III:1783488-1783636	61.0370833333333	50.87
Red1DEL-FTP_RNAIP	IP	III:1788330-1788679	15.095	13.96
Red1DEL-FTP_RNAIP	IP	III:1890833-1891290	30.7133333333333	29.71
Red1DEL-FTP_RNAIP	IP	III:1897580-1897884	29.9383333333333	31.76
Red1DEL-FTP_RNAIP	IP	III:2093669-2093812	22.87	22.87
Red1DEL-FTP_RNAIP	IP	III:2102863-2103131	16.0566666666667	15.97
Red1DEL-FTP_RNAIP	IP	III:2134182-2134296	56.1	56.1
Red1DEL-FTP_RNAIP	IP	III:214455-215283	39.17	39.17
Red1DEL-FTP_RNAIP	IP	III:2192256-2192448	51.73	51.73
Red1DEL-FTP_RNAIP	IP	III:2259514-2259785	38.2763636363636	35.935
Red1DEL-FTP_RNAIP	IP	III:2271814-2271970	25.5171428571429	28.96
Red1DEL-FTP_RNAIP	IP	III:2296295-2296681	41.9685714285714	39.62
Red1DEL-FTP_RNAIP	IP	III:2305732-2305967	21.67	21.67
Red1DEL-FTP_RNAIP	IP	III:2342548-2342686	46.7	46.7
Red1DEL-FTP_RNAIP	IP	III:2352692-2353338	45.6820689655172	41.7
Red1DEL-FTP_RNAIP	IP	III:2387746-2387968	49.7314285714286	34.71
Red1DEL-FTP_RNAIP	IP	III:2434235-2434548	37.0466666666667	32.82
Red1DEL-FTP_RNAIP	IP	III:261992-262519	58.2633333333333	52.795
Red1DEL-FTP_RNAIP	IP	III:270045-270783	41.8	41.8
Red1DEL-FTP_RNAIP	IP	III:274989-275277	13.62	13.62
Red1DEL-FTP_RNAIP	IP	III:289638-289875	44.0875	25.85
Red1DEL-FTP_RNAIP	IP	III:29566-29879	37.0466666666667	32.82
Red1DEL-FTP_RNAIP	IP	III:296842-296977	19.924	19.64
Red1DEL-FTP_RNAIP	IP	III:305617-305753	46.62	46.62
Red1DEL-FTP_RNAIP	IP	III:389534-390484	31.3075	27.895
Red1DEL-FTP_RNAIP	IP	III:451888-452702	55.0728571428571	54.53
Red1DEL-FTP_RNAIP	IP	III:472439-472556	88.7689473684211	60.36
Red1DEL-FTP_RNAIP	IP	III:483095-483207	30.9	25.57
Red1DEL-FTP_RNAIP	IP	III:549538-549664	32.69	32.16
Red1DEL-FTP_RNAIP	IP	III:594637-594785	22.25	22.25
Red1DEL-FTP_RNAIP	IP	III:605686-606102	38.99	38.99
Red1DEL-FTP_RNAIP	IP	III:652691-653141	10.4	10.4
Red1DEL-FTP_RNAIP	IP	III:661465-661934	19.64	19.64
Red1DEL-FTP_RNAIP	IP	III:685321-685723	54.5725	26.745
Red1DEL-FTP_RNAIP	IP	III:79903-80341	39.7565384615385	35.32
Red1DEL-FTP_RNAIP	IP	III:84918-85100	57.02	57.02
Red1DEL-FTP_RNAIP	IP	III:893822-893961	49.522	41.42
Red1DEL-FTP_RNAIP	IP	III:899262-899611	41.64	41.64
Red1DEL-FTP_RNAIP	IP	III:900064-900331	40.7133333333333	46.96
Red1-FTP_RNAIP	IP	I:1005727-1006009	87.2642857142857	77.12
Red1-FTP_RNAIP	IP	I:1018926-1019067	96.2933333333333	47.67
Red1-FTP_RNAIP	IP	I:1046958-1047271	62.1175	62.805
Red1-FTP_RNAIP	IP	I:1057782-1058179	75.09625	69.74
Red1-FTP_RNAIP	IP	I:1069850-1070122	38.4671875	34.965
Red1-FTP_RNAIP	IP	I:1097393-1097861	43.3675	38.76
Red1-FTP_RNAIP	IP	I:110634-110909	73.8418	67.52
Red1-FTP_RNAIP	IP	I:1111008-1111230	54.022	28.16
Red1-FTP_RNAIP	IP	I:1111620-1111953	58.33	64.905
Red1-FTP_RNAIP	IP	I:1123671-1123923	41.062	22.05
Red1-FTP_RNAIP	IP	I:1128975-1129310	89.10625	69.825
Red1-FTP_RNAIP	IP	I:113552-113780	21.45	21.45
Red1-FTP_RNAIP	IP	I:1136121-1136881	67.8176923076923	57.61
Red1-FTP_RNAIP	IP	I:1138785-1139020	42.765	33.305
Red1-FTP_RNAIP	IP	I:1165788-1166095	120.68	120.68
Red1-FTP_RNAIP	IP	I:1229009-1229213	43.9866666666667	30.205
Red1-FTP_RNAIP	IP	I:1243315-1243644	80.36125	71.14
Red1-FTP_RNAIP	IP	I:124930-125068	75.84	75.84
Red1-FTP_RNAIP	IP	I:1275018-1275251	69.79	69.79
Red1-FTP_RNAIP	IP	I:1285624-1285926	26.7452752293578	25.05
Red1-FTP_RNAIP	IP	I:1305916-1306243	46.3128571428571	39.27
Red1-FTP_RNAIP	IP	I:1333556-1333772	46.97	49.085
Red1-FTP_RNAIP	IP	I:135832-135943	39.4	39.4
Red1-FTP_RNAIP	IP	I:141773-142382	58.3183333333333	44.42
Red1-FTP_RNAIP	IP	I:1470427-1470640	86.4116666666667	93.535
Red1-FTP_RNAIP	IP	I:1492230-1492567	63.2365714285714	53.93
Red1-FTP_RNAIP	IP	I:1534401-1534620	59.8266666666667	35.305
Red1-FTP_RNAIP	IP	I:1576383-1576592	64.3326315789474	51
Red1-FTP_RNAIP	IP	I:1620391-1620680	25.552	27.68
Red1-FTP_RNAIP	IP	I:1622617-1622733	55.3266666666667	34.37
Red1-FTP_RNAIP	IP	I:1646630-1647121	70.4854761904762	56.48
Red1-FTP_RNAIP	IP	I:1655721-1655987	52.7325	43.11
Red1-FTP_RNAIP	IP	I:1691561-1691780	78.20875	61.815
Red1-FTP_RNAIP	IP	I:1708282-1708538	50.12125	54.715
Red1-FTP_RNAIP	IP	I:1712238-1712664	64.9158333333333	65.925
Red1-FTP_RNAIP	IP	I:1739359-1739687	50.2745454545455	49.41
Red1-FTP_RNAIP	IP	I:1755749-1755954	115.76	115.76
Red1-FTP_RNAIP	IP	I:1773505-1774166	56.8925	47.555
Red1-FTP_RNAIP	IP	I:1795227-1795329	27.25	27.25
Red1-FTP_RNAIP	IP	I:180002-180260	68.6275	57.055
Red1-FTP_RNAIP	IP	I:1803204-1803380	108.67	108.67
Red1-FTP_RNAIP	IP	I:1807725-1807873	187.32	187.32
Red1-FTP_RNAIP	IP	I:1820256-1820392	29.9566666666667	32.3
Red1-FTP_RNAIP	IP	I:1850991-1851271	69.8442857142857	60.31
Red1-FTP_RNAIP	IP	I:1854820-1855366	85.305	71.825
Red1-FTP_RNAIP	IP	I:1862858-1863145	81.6433333333333	65.3
Red1-FTP_RNAIP	IP	I:1866028-1866424	63.5761904761905	53.05
Red1-FTP_RNAIP	IP	I:1866656-1866920	73.4171428571429	75.93
Red1-FTP_RNAIP	IP	I:1872089-1872276	73.0701234567901	67.79
Red1-FTP_RNAIP	IP	I:1877760-1878152	39.8140909090909	34.53
Red1-FTP_RNAIP	IP	I:1882165-1882357	76.0235	74.58
Red1-FTP_RNAIP	IP	I:1887082-1887490	12.84	12.84
Red1-FTP_RNAIP	IP	I:1892192-1892386	38.325	42.435
Red1-FTP_RNAIP	IP	I:1892524-1892674	56.5958333333333	49.855
Red1-FTP_RNAIP	IP	I:1900672-1901971	69.0875	57.07
Red1-FTP_RNAIP	IP	I:1928682-1928920	37.045	32.21
Red1-FTP_RNAIP	IP	I:1964839-1965016	31.38	31.38
Red1-FTP_RNAIP	IP	I:1966092-1966758	73.1010810810811	54.74
Red1-FTP_RNAIP	IP	I:1968862-1969953	44.1133333333333	29.64
Red1-FTP_RNAIP	IP	I:2000496-2000638	55.20125	42.755
Red1-FTP_RNAIP	IP	I:2016699-2016840	32.2965625	24.745
Red1-FTP_RNAIP	IP	I:2017151-2017382	34.6975	29.325
Red1-FTP_RNAIP	IP	I:2030563-2030878	71.4326666666667	51.49
Red1-FTP_RNAIP	IP	I:2061060-2061537	85.3757142857143	88.31
Red1-FTP_RNAIP	IP	I:2064022-2064502	67.8491428571429	56.82
Red1-FTP_RNAIP	IP	I:2068052-2068471	86.9528205128205	74.48
Red1-FTP_RNAIP	IP	I:2082744-2083038	79.445	77.95
Red1-FTP_RNAIP	IP	I:2110410-2111143	33.4777777777778	23.01
Red1-FTP_RNAIP	IP	I:213509-214056	78.0522222222222	79.195
Red1-FTP_RNAIP	IP	I:2135796-2135950	25.7207189542484	23.18
Red1-FTP_RNAIP	IP	I:2140021-2140199	98.59	98.59
Red1-FTP_RNAIP	IP	I:2143379-2143498	39.415	34.905
Red1-FTP_RNAIP	IP	I:2160023-2160255	38.8333333333333	35.44
Red1-FTP_RNAIP	IP	I:2184537-2184982	89.0928571428571	85.335
Red1-FTP_RNAIP	IP	I:2240845-2241017	68.9556	54.57
Red1-FTP_RNAIP	IP	I:2242329-2242818	25.1146768060837	22.36
Red1-FTP_RNAIP	IP	I:2258803-2259140	62.9384615384615	54.55
Red1-FTP_RNAIP	IP	I:2272895-2273197	73.6033333333333	67.56
Red1-FTP_RNAIP	IP	I:229460-229582	51.52	53.26
Red1-FTP_RNAIP	IP	I:2330307-2330637	68.8265476190476	61.66
Red1-FTP_RNAIP	IP	I:2344167-2344341	123.12	123.12
Red1-FTP_RNAIP	IP	I:2349545-2349712	61.9036	55.315
Red1-FTP_RNAIP	IP	I:2353530-2354146	43.7227777777778	35.765
Red1-FTP_RNAIP	IP	I:2356618-2356918	53.9616666666667	51.975
Red1-FTP_RNAIP	IP	I:236310-236581	69.3221428571429	60.915
Red1-FTP_RNAIP	IP	I:2367032-2367135	12.97	12.97
Red1-FTP_RNAIP	IP	I:2394478-2395013	74.4106666666667	54.84
Red1-FTP_RNAIP	IP	I:2401779-2402000	87.4625	90.125
Red1-FTP_RNAIP	IP	I:2404864-2405198	74.2805263157895	62.93
Red1-FTP_RNAIP	IP	I:2439147-2439288	49.1933333333333	44.71
Red1-FTP_RNAIP	IP	I:2462174-2462313	21.88	18.3
Red1-FTP_RNAIP	IP	I:2467538-2467810	38.3766666666667	29.505
Red1-FTP_RNAIP	IP	I:2472084-2472616	67.8869565217391	60.84
Red1-FTP_RNAIP	IP	I:2474088-2474392	63.7385714285714	50.85
Red1-FTP_RNAIP	IP	I:2497784-2497987	105.2975	112.44
Red1-FTP_RNAIP	IP	I:2502133-2502338	51.4866666666667	54.825
Red1-FTP_RNAIP	IP	I:2502387-2502735	73.873	63.28
Red1-FTP_RNAIP	IP	I:2528014-2528261	17.245	17.245
Red1-FTP_RNAIP	IP	I:254633-254901	79.1314285714286	86.94
Red1-FTP_RNAIP	IP	I:2558542-2558943	69.2045238095238	66.49
Red1-FTP_RNAIP	IP	I:2583195-2583431	55.73	55.73
Red1-FTP_RNAIP	IP	I:2597975-2598129	76.0507692307692	68.65
Red1-FTP_RNAIP	IP	I:2614373-2614728	50.9458333333333	32.625
Red1-FTP_RNAIP	IP	I:2676423-2676659	58.7533333333333	61.29
Red1-FTP_RNAIP	IP	I:2679207-2679393	52.7025	49.79
Red1-FTP_RNAIP	IP	I:2700522-2700657	22.4519008264463	20.14
Red1-FTP_RNAIP	IP	I:2704022-2704224	20.3433333333333	17.4
Red1-FTP_RNAIP	IP	I:2705748-2706182	64.1152427184466	54.985
Red1-FTP_RNAIP	IP	I:2739744-2740340	41.5614285714286	35.23
Red1-FTP_RNAIP	IP	I:2748379-2748857	78.809	78.32
Red1-FTP_RNAIP	IP	I:2751073-2751374	37.6781818181818	22.17
Red1-FTP_RNAIP	IP	I:2754181-2754453	53.9677777777778	55.83
Red1-FTP_RNAIP	IP	I:2766199-2766446	67.2375	75.36
Red1-FTP_RNAIP	IP	I:2795046-2795289	25.559437751004	24.01
Red1-FTP_RNAIP	IP	I:282906-283113	30.5075	20.895
Red1-FTP_RNAIP	IP	I:2829323-2829551	49.78	49.78
Red1-FTP_RNAIP	IP	I:2852039-2852157	57.178	41.16
Red1-FTP_RNAIP	IP	I:2854116-2854688	38.6975	29.425
Red1-FTP_RNAIP	IP	I:2859210-2859322	16.27	15.56
Red1-FTP_RNAIP	IP	I:2892176-2892431	27.701875	26.86
Red1-FTP_RNAIP	IP	I:289258-289691	46.8466666666667	49.42
Red1-FTP_RNAIP	IP	I:2910442-2910647	49.5966666666667	42.67
Red1-FTP_RNAIP	IP	I:2921081-2921228	73.67	73.67
Red1-FTP_RNAIP	IP	I:2930365-2931531	25.5466666666667	20.56
Red1-FTP_RNAIP	IP	I:2962670-2963015	60.2183333333333	36.65
Red1-FTP_RNAIP	IP	I:2998686-2998926	92.31375	95.335
Red1-FTP_RNAIP	IP	I:3001821-3002284	53.7227586206897	44.28
Red1-FTP_RNAIP	IP	I:3033889-3034037	70.426	72.58
Red1-FTP_RNAIP	IP	I:304464-305465	59.7112307692308	55.81
Red1-FTP_RNAIP	IP	I:3072292-3072529	83.7066666666667	71.69
Red1-FTP_RNAIP	IP	I:3080585-3080747	77.261	62.275
Red1-FTP_RNAIP	IP	I:3084473-3084709	56.324	47.58
Red1-FTP_RNAIP	IP	I:3086625-3086897	76.004	73.97
Red1-FTP_RNAIP	IP	I:3093413-3093581	47.49	47.49
Red1-FTP_RNAIP	IP	I:3098771-3099314	24.79875	21.565
Red1-FTP_RNAIP	IP	I:3127456-3127613	68.9	80.08
Red1-FTP_RNAIP	IP	I:3129425-3129750	91.58	96.4
Red1-FTP_RNAIP	IP	I:31946-32162	43.125404040404	35.255
Red1-FTP_RNAIP	IP	I:3206764-3206956	25.52	25.52
Red1-FTP_RNAIP	IP	I:3209214-3209741	71.45	68.55
Red1-FTP_RNAIP	IP	I:3222287-3222504	62.5	60.565
Red1-FTP_RNAIP	IP	I:3238647-3239065	108.7875	99.07
Red1-FTP_RNAIP	IP	I:3242572-3243221	43.988	38.33
Red1-FTP_RNAIP	IP	I:3261785-3262152	24.4360215053763	21.645
Red1-FTP_RNAIP	IP	I:3316331-3316601	76.6679310344828	69.93
Red1-FTP_RNAIP	IP	I:3324915-3325282	37.874	26.49
Red1-FTP_RNAIP	IP	I:3329359-3330685	29.696	28.9
Red1-FTP_RNAIP	IP	I:3356243-3356393	27.7688888888889	26.01
Red1-FTP_RNAIP	IP	I:3369277-3369524	16.84	16.84
Red1-FTP_RNAIP	IP	I:3377900-3378054	54.3967441860465	48.93
Red1-FTP_RNAIP	IP	I:3392765-3393081	34.46	30.47
Red1-FTP_RNAIP	IP	I:3398563-3398717	46.74	46.74
Red1-FTP_RNAIP	IP	I:3405721-3405821	67.6805263157895	70.08
Red1-FTP_RNAIP	IP	I:350431-350629	31.4836842105263	33.83
Red1-FTP_RNAIP	IP	I:3506852-3507240	42.8473684210526	29.98
Red1-FTP_RNAIP	IP	I:3508273-3508415	83.925	83.925
Red1-FTP_RNAIP	IP	I:3522421-3522703	41.32125	40.73
Red1-FTP_RNAIP	IP	I:3524830-3525098	64.16	52.28
Red1-FTP_RNAIP	IP	I:3544380-3544835	50.3410526315789	47.26
Red1-FTP_RNAIP	IP	I:3639839-3640210	25.71	25.71
Red1-FTP_RNAIP	IP	I:3657897-3658274	50.2671428571429	42.43
Red1-FTP_RNAIP	IP	I:3686923-3687049	70.3171428571429	85.37
Red1-FTP_RNAIP	IP	I:3687699-3688016	24.4433333333333	18.645
Red1-FTP_RNAIP	IP	I:3721816-3722219	42.2614814814815	38.29
Red1-FTP_RNAIP	IP	I:3743805-3743931	81.96	81.96
Red1-FTP_RNAIP	IP	I:377841-378095	75.1323076923077	63
Red1-FTP_RNAIP	IP	I:3801108-3801214	31.1392857142857	27.765
Red1-FTP_RNAIP	IP	I:3802229-3802339	106.81	106.81
Red1-FTP_RNAIP	IP	I:3822456-3822586	35.3214285714286	37.35
Red1-FTP_RNAIP	IP	I:3842977-3843126	75.244	68.745
Red1-FTP_RNAIP	IP	I:3846418-3846662	25.1686832740214	23.64
Red1-FTP_RNAIP	IP	I:3851007-3851546	59.3512639405204	52.9
Red1-FTP_RNAIP	IP	I:391338-391731	39.758	25.43
Red1-FTP_RNAIP	IP	I:3929995-3930309	67.31375	58.01
Red1-FTP_RNAIP	IP	I:3951856-3952505	44.7142857142857	34.23
Red1-FTP_RNAIP	IP	I:3953412-3953743	61.371875	56.6
Red1-FTP_RNAIP	IP	I:3955885-3956941	57.5833333333333	39.3
Red1-FTP_RNAIP	IP	I:3968321-3968770	78.4365384615385	80.3
Red1-FTP_RNAIP	IP	I:3971263-3971786	53.4616666666667	32.66
Red1-FTP_RNAIP	IP	I:3982229-3982600	49.6823333333333	30.465
Red1-FTP_RNAIP	IP	I:4012923-4013555	55.063	48.795
Red1-FTP_RNAIP	IP	I:4050868-4050994	35.3785714285714	34.19
Red1-FTP_RNAIP	IP	I:4066786-4066940	27.3705263157895	26.21
Red1-FTP_RNAIP	IP	I:4094818-4094999	24.765	26.855
Red1-FTP_RNAIP	IP	I:4103327-4103610	81.96	88.96
Red1-FTP_RNAIP	IP	I:411025-411643	68.248	80.79
Red1-FTP_RNAIP	IP	I:4168266-4168437	46.01	46.01
Red1-FTP_RNAIP	IP	I:4209069-4209269	46.1775	29.76
Red1-FTP_RNAIP	IP	I:429744-429974	67.8808333333333	56.865
Red1-FTP_RNAIP	IP	I:4299152-4299576	89.710625	82.105
Red1-FTP_RNAIP	IP	I:4305570-4305728	29.4866666666667	26.24
Red1-FTP_RNAIP	IP	I:4306039-4306187	29.5797849462366	25.4
Red1-FTP_RNAIP	IP	I:4320362-4320658	52.7304166666667	51.275
Red1-FTP_RNAIP	IP	I:4358087-4358206	66.4666666666667	69.445
Red1-FTP_RNAIP	IP	I:4365413-4365788	34.5382352941176	31.48
Red1-FTP_RNAIP	IP	I:4382852-4383015	49.2025	52.94
Red1-FTP_RNAIP	IP	I:4394148-4395266	47.4425	44.64
Red1-FTP_RNAIP	IP	I:4428752-4428952	55.1291666666667	49.745
Red1-FTP_RNAIP	IP	I:4429051-4429452	84.8831578947368	86.57
Red1-FTP_RNAIP	IP	I:4437099-4437247	57.8109090909091	55.61
Red1-FTP_RNAIP	IP	I:446280-446565	57.516	41.85
Red1-FTP_RNAIP	IP	I:4474776-4474951	70.6	64.605
Red1-FTP_RNAIP	IP	I:4477123-4477267	13.45	13.45
Red1-FTP_RNAIP	IP	I:4510133-4510369	59.1688888888889	47.13
Red1-FTP_RNAIP	IP	I:4551461-4551730	86.5	86.5
Red1-FTP_RNAIP	IP	I:4575833-4576368	39.9866666666667	27.155
Red1-FTP_RNAIP	IP	I:4577109-4577276	90.9525	79.355
Red1-FTP_RNAIP	IP	I:4581649-4582148	39.6954545454545	41.5
Red1-FTP_RNAIP	IP	I:4588343-4588679	36.9133333333333	25.615
Red1-FTP_RNAIP	IP	I:4588729-4588868	24.804	20.58
Red1-FTP_RNAIP	IP	I:4596288-4596482	33.5190476190476	32.06
Red1-FTP_RNAIP	IP	I:4611643-4611898	48.404	39.545
Red1-FTP_RNAIP	IP	I:4653709-4654501	75.5817647058823	63.44
Red1-FTP_RNAIP	IP	I:4689300-4689679	81.4554545454545	81.94
Red1-FTP_RNAIP	IP	I:4693178-4693624	45.8373214285714	35.48
Red1-FTP_RNAIP	IP	I:4701880-4702198	114.375	114.375
Red1-FTP_RNAIP	IP	I:4734020-4734390	53.37	34.67
Red1-FTP_RNAIP	IP	I:4742113-4742684	52.3507692307692	39.62
Red1-FTP_RNAIP	IP	I:475014-475284	54	54
Red1-FTP_RNAIP	IP	I:476317-476452	47.902	47.32
Red1-FTP_RNAIP	IP	I:4806681-4807322	40.4346153846154	30.08
Red1-FTP_RNAIP	IP	I:4817931-4818046	59.9828571428571	35.57
Red1-FTP_RNAIP	IP	I:4820939-4821196	39.165	44.195
Red1-FTP_RNAIP	IP	I:4828266-4828714	81.21	81.21
Red1-FTP_RNAIP	IP	I:4832522-4832792	42.6044444444444	43.19
Red1-FTP_RNAIP	IP	I:4838693-4838898	48.034	43.8
Red1-FTP_RNAIP	IP	I:4869949-4870167	71.765	64.335
Red1-FTP_RNAIP	IP	I:4873268-4873675	73.204	76.86
Red1-FTP_RNAIP	IP	I:488063-488207	18.49	18.49
Red1-FTP_RNAIP	IP	I:4889898-4890056	69.98	40.335
Red1-FTP_RNAIP	IP	I:4906832-4907146	64.7746666666667	58.04
Red1-FTP_RNAIP	IP	I:4916706-4916855	37.385	37.385
Red1-FTP_RNAIP	IP	I:4926039-4926699	31.1766666666667	32.91
Red1-FTP_RNAIP	IP	I:4941726-4942216	19.3625	20.9
Red1-FTP_RNAIP	IP	I:4950883-4951198	40.0159183673469	33.54
Red1-FTP_RNAIP	IP	I:4951566-4951736	37.91	37.91
Red1-FTP_RNAIP	IP	I:4968538-4968764	9.27	9.27
Red1-FTP_RNAIP	IP	I:500731-501236	75.5822471910112	69.11
Red1-FTP_RNAIP	IP	I:502432-502694	86.0035294117647	86.03
Red1-FTP_RNAIP	IP	I:504424-504820	52.794	50.58
Red1-FTP_RNAIP	IP	I:5073900-5074232	26.3313333333333	22.88
Red1-FTP_RNAIP	IP	I:509921-510247	56.476	50.95
Red1-FTP_RNAIP	IP	I:5181461-5181570	53.555	43.265
Red1-FTP_RNAIP	IP	I:5219683-5220128	87.4403448275862	76.98
Red1-FTP_RNAIP	IP	I:5243037-5243787	82.0123076923077	80.995
Red1-FTP_RNAIP	IP	I:5300198-5300625	99.0557142857143	55.08
Red1-FTP_RNAIP	IP	I:5314349-5314563	46.7533333333333	28.94
Red1-FTP_RNAIP	IP	I:5343450-5343920	52.285	51.765
